Transaction number, Date, Time, Client ID, Message, Digital signature, Verified, Transactional status
177, 2017-11-13, 09:00:37, 169628, 1773, 2093590866902775973513653954971385527224565230435600728759, yes, deposit accepted
1651, 2017-11-13, 09:00:37, 5668, 16519, 59395315364057242365227163887979347387647764644735740328172270638563614, yes, withdrawal accepted
1243, 2017-11-13, 09:00:37, 289797, 12437, 5104914647230238653767568631639994125924637565390, yes, withdrawal rejected
2758, 2017-11-13, 09:00:37, 612354, 27586, 3938749656042796327871273802833909114723227906224, yes, withdrawal rejected
1719, 2017-11-13, 09:00:37, 754556, 17196, 3723350692628501610115119963641413672650432441215970491199391491644, yes, withdrawal rejected
1694, 2017-11-13, 09:00:37, 127218, 16948, 769723134143453252527321523751298804755158436343391724, yes, withdrawal rejected
2223, 2017-11-13, 09:00:37, 928543, 22230, 390912392713474254531036706206975097800686229, yes, deposit rejected
2036, 2017-11-13, 09:00:37, 329171, 20361, 19208420467691107757617228390384372458256749717125524869, yes, deposit rejected
-94813956, 2017-11-13, 09:00:37, 758071, -948139563, 92171482073632307301125359680665618425872268250781809182862116762164584555951414168783403677847851176565290059496124313165417397172927592437873109866727224430073328240393682688160141708169625375264797503193534229091858108353279341645991504406580441915706906181455459239337045618282358114001982883874981933378559717948740922482184782450681397155824856650633821043463312520826934655784228158245337215152436230282401886353207407037289360143450375263968932229375853332493399802025235388925257786080642611408025697752998921036304796802284883238669298445379871639270979266379853028893731749562468765888294522949374500256823525477016521567794521387617372065453026664233437860014392714015031882588127384704915051254495623197349961833749599452385007413524704775910273364466795740232558797467901356824121513890115045350355159420790345256995591093513926328609247075879892822454385134183231395195191941350408663159891152441788502987458182087875900929437189569033956577971194037668581690468737670924664290759616445626457296632320679272403579028961616283108886407479453764138995268504326948626757468855227265353947016892138324255936414267491998422189080029954736738685185846066206465069064253430934611715926480852789823974576609371291900580888650950500029519033830531215124582810739864630285783970808855694804152463432142016252724089763524857418358481062680277219635491601954018922026615381439398001890195753454788334344065253643912275825571974106229024783099531252103632358352428348529767595270949682543795216953537510142824243041657854225120062511079994283804657843221175043549131037604056907199133081615760388296736310501671829976022046138140657242060992188854640428910624290134719755109134520996359070374881750386908915633356519622096794584729438799685497877245397706823838569633035408850102887682491418226768830317992709974005820741288164740179554738527921959844591900355482043758517211237484959950908097057713090328087164161014959161987580552276911480110793260744018707300697735759552881172002121745465876895616584850466739526810562588736821736006677354090282332859071563205428384270754970170009078866465991523083485408687055068627489978309545181129122634473612889716713319552968682122273422908709163679437405405453305207485936619929819471005707032728067212509893211051840979392637126410134895060578593223066853060181597301273765878048922700226934041267030603060362521690904437274073488019660561421195305011402422304264493389436245523070142042988249282149930831717441700405383201850781967173128788596592624603487595559471875628164729118072824446793481387552290371889313260458436968993896403107686672741522252755013617495834959942639303611642169399505099356146095372442145383547562327519176927764288792573504155633296585484869661118545750652866378557989557949708763110692492499676241049115628784154405478812066135242137130785174774175087494350357607612123931562901260823990409252211097686899651147775988002187190341296794120946970760045815208533813206663341350619244963277660541303681625683604349515484411173435617648328245912696873055812082437519671711820681842931760380772233308875113219010822504584576983884354435041654320488608541010839080754346908692428896704829818709621323121922198772135816409064077911670633011850494721414666076801036299626514821764730520134059377324528602464061687476615261914391906592094752083513155651135474490099200747148923571199630114740317117997094622339972937343622274625567002370480199214033944181256751035245828734213029104623874924794012775518662996166806610952205955491183872399350901877890438825423684269277880518573047042540793519367644612311878956349557728292222925906186178667005699314581946124774761102467666854873339243614145343974890520458850356532177776649906461290325612541321998311718006049251966969368224694424176488015246520887057705478050815162157032869040299048237124720641829673821048477908702537797994850422325999346212910042465048178859876517237977326616500701286184277930252003208125083222342371733209134386484673927131184354029682443352643233141991442778691742830001735036444783111020021666584617890031071008929021870928226051096028218064605051813478644480584379752905196942617678618489149284415041142409625829256844256121233463021571326531072105218789494763014067817139153078847804980230509387497042291075581087024565327764462680501230581691832975616489043303890418010415450182875713195456572212852762718900661289554227333268881794244255704387905250088497147758726914462464388776411811076398533408666235146167450357245777632927378353331760069776081575843658015662464726154479377677260532595039433755945524520304211596220871330459480403973578794047108687088704462575007408904368884258235870871157989675295844878843387113809367760163614418172724213988775254290337320947150343952692450454073559090475123690314021774383959411908250413058612828973170510666554183127346563603323986391465891657967825287370595579539015365301099235878124847972439063063448315309506171768235115792193259599384897919066518722692675113024347563265119250425264180955524848648397602635522588722034005816073113902446831834890678776414995723076782591707687420332963498051640649106721672949209877202669008372299019722722729800963575255283797753256512753559759537400427726192250942964263651303348983176261633155595517224946248844570921943665547126649023959005922569880694684601284402858974498020967048951241757861973828343053654263742772783903293094595090803125041323828990390304525589511285029465341689689930887614304855027821844245957198148826525464721140338421777886527349445882226690770874214153603951243594953339910641631828318699869664138360075584573668766411953481963138975659553423618567102600401539417802638738624282156373892557545989176028957493471660593029304467489152496057881423278497976496998840071077407114069733066022691907342775306929069698124239620557937858300534851244750310513170250930680238580306995509943205462979741425938983468940312506557437768996497728974479182579546378687261895470234966510041090537284431848828790783054963133586844839677815829439700118511940156246385379451702051897284147861468104341543562113222001034651201142920180832335818835130908241073838337596190863439395906533913007792221718583352253986972955151697672143939869496127118410099661710345573859972891852776210363655993018456289060640982679539280685094003761949571874909932629487373813129556285315038487341202664412306382999261931944924776356043872231369666282612560895648504001574311204469211429593168329219966961036531737527483040697718082142661383581365428909378660045732899762642637546300848044175770591961351019898966408722419909309905209709586505400659628334765567413198835752072879189035376047801350365274213688438980529961614778110950493709728851962381284609219942946688002149253715054605731687296214134896688143020851760138281489662207462942756146495346447318092605259770475217098060339398339113597255314724642620985150131197570562543547950840347094924648031950409877817236748639276489426972263392005273119450220574806185582079564634334464634738440974322556863799262289294947425383749027187096263408469488854004138592001536950122784799461416166901283119095707200323906167655092357930183261397065914449120664032900101566337114830621098850427025494388852741959496965679380856020925830699279186555895258479027921698907039395654659034990694900843343160413750811715240151658152888869144095568361425694342838203010628521208996295480752863201943232221240158784609081780221288157740051436197030085906242273797566928428950558860949920685429552127205782495107379715249000836977981900496314387600455198024639711783623077438114119009143147742990396942958687301759702615917982935548546578536653984547624212996743672603450428115633364460046559980718576818019498521722542684588241515471568505669521732792865892741280936577441965592432330685030158714203572482507192791113617475572558760072748765028423322731738619572081211656682647969821047302456159884227577272960514824362483412493676098986957054135282336981555641943064341452024630320779753334531956936861222154698272149456790802117305519028981789651074379334547100364380935638255573606616319245992568239611307987243289399695925201693731928208073752067677816056624645573158838526336765549622725802065313857809384504195828307261611532549304192499613662342123053469845699606086733704934658851564234206669989605823420189271244895992941668798954456282181470795838897906526346597119781742147917970101956880445157272501251548459380918322935172888977673511715299828245642591216050315717578605303675114794528412895335213119728383304458168614919800922136294833435248811629525104254615435152518386647159394779810783382386612587467272341712723518352374392793330414839405841264711475915999744429945369389227985620092550208801084368476721252944007724237338699586731661598995535122712136987548461613529075621382567821916116218313000146771609140780771889227083498881612075421310880654474664489584019639192777373874324296068867839618867158235800671014759316049354263929120452240249074005291801861810114830356138107323938509015459896544559955961361570067315198699380633373787139032613041271461287982373436731726, no, deposit accepted
2698, 2017-11-13, 09:00:37, 622133, 26989, 313248265073212088141999101228137396817301120087868095537982561581, yes, withdrawal rejected
-113015345, 2017-11-13, 09:00:37, 329171, -1130153451, 97869155641964294685503832900508613556571875170361672512646015602936497618134365996050120521403711633041431555075044298687387226248019923302448519306792347952949837858476477520043198917964920352403066599816785576348950256222689004930174496689535471373063830135468666299150312381603571486593611051461124546516842535983151511832239501562897592628984054583980489887821406128016925835473749040612172754931432321357763319324592265768653360711537550252743146089494041500545183427434736463809150943423148951071129960561185870178191143187157100769074370530821228092665670832462232305413118154183005432787534909608237796462881218531413219613073915593910514686047622893337189101808785551931902209403514670000158847270997170088812865363795164088921891857810155719546736178050804361168658661439201256992546253842007762433370109711574051656033411176056835048827466894224541505306001169137327594851816565300410610578819826619252576360355893056074187979526255028651112465261702528621782901826701543470496734248661059392469767786594484808166225391351533200281566909961254781655275076505205731727994856576274678877720280828555254604644955581187801639274098597131540796029300470495457237756934407688914069639735635484198865076018329927221647574994230883353809470451123146992621520657538101668321575330134480348569116583049354861884122504852233753382845427832021984438818431030077877679736372544437038374813640052618295298220156754745456986473439075279648029479607471620351544988323897583695097948351735576059744427076908219382567785708545455343492679775154554037691578138452289587260220224251389810237629457468227186204980576589878770101704316186129073413343812184047187677607509073740440331050406277804675802408993599608821134680885676662763079488486056593977692653086043715751225721844674456486674460669436329914291539667709255722745266661539243959788315864968293303925119688099582131844701326498141156978692302306514884723202192850024851587881311825851890199265152951574224971471388263276060225291182098138593946146424635958455146980699792061104689874301864554747790057493147645526293581670254617594640636984426188931701134343588203572239707773520096238855232023138701628834413306844224185519280442314245990536861790636698677292208994646784600599667692592702015333503057588977269121259313021217527313311274289571095912974051475784851005899910391180846265563588471587091918964582701171528221643192403400234604830849109516228601869723452382947256708503122681778108418329344069902409950236397847087998815132658086176204988881509252083639907697246997617682397393947023293297000597098497721500069036089144633987473007566099089309579198906571635840751973538369594219339348593723687444209179030778455549741008284854958683707131869788341765560156379574152744602416555476815205080726402683588550468403428911108313352587385320811600404801829653659688706213877689660361854447919927337332775947471295094780684342353917092241681523718157657747542181930025719009607841868461024928449878445979544565729592803816443235014004695317420180075246900790908340698065362619073405028084213797128941651618185075223865766714469065497181803129136173433091784379137897234511111434670729887351958913083093580842471258843816828453145342219318068527682471993495814083542278141131660551915486716341385612025343678768838170432034475889193429103129511291081720547480316736469851269605790125156856178309548711092913557710474068202209991793086579993161369482977518575350064624085375180787270041036491364951896831310026309959244694992154513193601276398038309170819358272369542309444718226561483725437263618018040127356567815860355384924342251297407982677755421224893900504738197802053950338839644398002451791252686503646551464082982161842231171645065318957856323563022317688720727672001062592969859239463169099523497139538071213241332987160320783068584661889366858643582741191295262362930012739364970844404909685585123014777038051548950829170827660960544457201611928825186382121652755713055945743412259257885086350598497708211325838302327697909002005980873826880020690633434431586753669535057163380222027196025573632429587856984974370287171498892637288102014853396571865378474818869917476981551411850489877717198562866212127187084737205507985084459894011306517097633280187808185238084201774488435393349176023227174907858691406973430253389847662044974784936525200380931268846052747761488293817587732527832172806209929076952096486638982792688546983932360113578380007445652585976445538108798590791449800555645788559612665149457110666776610158919446852111367689757288432785743314570224299019202259976014202378666269349343140162971930514518882689473271301596525413970586646720125271497307250145593836366450152387574061848861413488424011481606213457571502705451885278973511349182119177591310594679126060886357254841370679160353851211713609333798461194601813928185007781789927630466436633840454509383016181492491500146514221775513183619452989161124445269338037507824597526627384503704362929269211825842671368387763246656059379645039516764522086457002987134217444332709909523440825523414578820236842302419215977302674749669693970683058386679368574552541876715234291675926965266529656473474635062347725218215577754454129457375685058768889929887749732339852218282744904489846362147772127167693712111832634170870067518881483552641360196815533515042648209472663486389057083130426332506956463848835456084351862512881747864219945254111849233064388286575934157538833468075424970728612927614071764378728633487779414082001899631355337188663492110708152215994448741804921728448037845639527967785074988852039689790030633216367703097342198157910993021870031402044576861800224909113407912077831521703611029344357054766213645671401443964773868272109006899079015756993830428988251116141742745659861761687095775169111282612566171470777404848405948419728571271273230097965036146262846509387613555944241923338213379053763566694123317890254428583730178680489448077882467990614825450849540912491348610208382344528361932976846696070488160050509920265840868653285763948422932254783379304632595079687949428145390685218071898240971240693906652532613829206432179206768620321055005034530054777429797738357624143645782235581168851823619402621093185315257057998987479979116161275262352918400115022649383858340552432867108161482040715265293301977338892869495626354883688279509974192046889568670609146256171821112568614074092597966933326018023249617651263146884161114296653545598788661374584175096149690901101816766837047390515061127828954680976499835321343779091505884611909760540587514415737280382187366241615015157522107984313809220844280778918149162171799094079776695312937344412890220162153241458225302791295242645698960013172551476427884956294412393485359998959358323866634274036397669648098662801358747660300534617343246189431496622751712765639007228095004420157676510975372279832132701713310313356350743211780050596845287596195658793265016863291534169379593479735336899617775570352065089187378989283147143881642138392877458214449947241677880750543507376184013828243957810322119760281979185152994489919333102322438628713553468826069944314707625959109006927939054819177695742084973442071756218030165815247957186245164369684334787738801374231845742869903236938952676692116699174275941721179148780403459633861446040635763637998155001487655803665001435026199722480467613352422240531337317079397169907410227254264811999303750711626120400408078522383685920160395886585673194697651151839127572536861729767705131591481740103619895878518917498070725144885651517201149922269138417260841376880912978468196439072329977311444524542324901650015448504751034209016045012405152416783824105888627602222920232478174255547207096124447696155395352747603474334903590874156946007521180945975466838362256500136361768843452262817931299334677401445644028525286642997274953743175571808912113952048720487865565099857473109334432354062423208644303357998860065911534312003088632522409389937231334491727618720295249487513474620647298720121348321481358301987644309506542059704966411641908818776015246433720473432095051252291687782849512759296902215993972133036725196957308961188016174738397466619941385448675524444633777009943628161794141407973133169968005806545120038830233574569786790204274677615321791527554764795501664828908906840300650126120743700809352107386544099647818214317376677703791269443030991921198378831335602097794649530980845868356866450684697054167580562566280871502301238348474888687985464015743217872321039574440560220281149589581758618801292024656708528240580834862892012938821433690199996892804619186727284251216372996514361621815496765031776009502622867089915888100150051758422201072615380486803674870470981167650822829618906455554894971758002123427317419500578262582985761298090079004338370957102585047640805495794978447248543949941672362169405610601074775518921140220668508580341883317785683319687823640466198955064795751551659464432682388404345317203957442216067219188473348737969114664501737461770829175688466294493076483091040004495631766109345402648417210030256196550583326730139428547483942741802836173698530471126841641270962037539305, no, deposit accepted
-76713196, 2017-11-13, 09:00:37, 971811, -767131962, 99496172796679509816873762743847131264378180659054855119207841903582947647946441746137935464736682221300971876800626657018264858115576689112058096384575698784974618805443565696785305189548985431430902204837859611207011941669831499225759026709107032500450579666065907222594561307953111643541488004021481680345912044750321568598124751442064750579870258845081384618750854079045813740817001899301084260234809378157517691897912393198286639369279899225395155755749163823878646189594815593084740046568289116107153611107388102415119713606203570808677949542212020518273327777323321067193432839469264989755332272148393984767232817259245454570960682717406541894308568391123492238463529620327174408073338938495958210432181663782918654936502654137859657145254451736453628793046533453543244283818863341781177702847069743844141685324335477544900421619799379812584965901191126835826343945699913851558346979690788165019941256288620780469195777369803641411133638663337812812823791592071500786516895199368231402568888977641040819032026045063766140198420817660909341887526747043614263032589489492850020254713797987467473112877147067535465410646694884565150571524803955010915838369319470818538555518975595138110751555600897985908302618477434145980312297225310913448673096108820668019813079347187251968899752569254557188695575252738654368127722795765679945319360731385146932585962269349255595456715371045647899111404346573130542125187501143290186095557121743846172333595080795951233685492546752387376028901687464207479651961944321227174423752894933590509816091932710049225446360370119345067364140271699491988541513269130881436088649671522331513545250005125502095327500492780118724322834597683768985799655017080437054324622130611287009238535697601049371219836639886787838671024848580692431661168308693716439108995384766766642082647191976968130632322758583044611882330223062671253434021890781383067158225608128456495668739087083070107556858077957482577288959735913915841450053423290885193987497107643276166877785464273853630895947517418631410939919428210833052034267851993584316518858728510007081399521103946525596125656363006087409887528130177920700290607113946546401399725920745518224942048587843203603775984596049509004575434045650783523194881456265846925072780527420437571854216016713805674639994647265248895176797933216163116438206879860240498784244794107204020929860893998991720204760758489306167505273135478210810421278580863809988028157188786059784110127853531179657242139523669151625626217092733165250686568960931894411501527800588520442652768770489529379752481147675199600045494763238654398582063101617895791588197963311780718593455957999541728722872232446404493935612974346618348558347620179088990734698600958005915327893814762293808436899667411345416563529267707281764179023936096804030036109750254545863680366812831746191361830522966508692798942818113566334625441828146286131030259036694968983818170432815225661397969651499859033580528756820831963953494721015481754459942783941513947489135934044650808334276379780113035358946540835776115155105319050036644671114051418316995974625128197748595708609745144753469054045470390265192225138123486771169907146691322786809191341384877408048359362781662430198088888575939134406468542027860383511855967290035184059504687217799076334645501337746339300036539250792063665456169739885545855212030344549965517424634242097098224617375449299813074668384135043011353852028292331547849143441283550248367364787977375138655096635263047198128820644579876278261675294810859680877965773646619848912904404431857413934111973539848684329328075960521970889451834653101821884692943368479375078183430440720953012993881977645599677079864103691039306443687435574048538770171716641852028585746637880814634453613841088332861194435321296493883151903272452150620901692787509265033070793405292893049347465421402652909121459114803208440194763628739973467343570993205197991160587737067104341423778665992483259629744271944173797437757471496671065094218475091814536697978024314594066503036504961855663021850369605904160470579756872416201241967622532916024960770243357616291917061669933739550090428909827468850368134038452254223514634274557325498008300068163119831416112870392755287641874671317068022614389028250502651015169120475390066784032056273549284342059786041385738995918724804378017141097467640089461749939666558589221706200707126733610448482260754612266632061421713712424568744847534518146043257166471414322763748122237426924562228968112847269759842462385176682103561818452982070494836682557535714714125405241450269353116691751841206499706172575906739053263251536886931482267914989583623070868789593436917003015663473477750765429470436626991473410524693204425991311854979185572271856062180947669338007520170328383328169758877902797924935944925756974150764966446868271706407671387643866483926406382319264914412470742528526541066242048870781960081155907771454713459486363660327049199455763488234117956635883452687402582668708743344847324606351924220700377830638620631012975561894428331532310322506561615609681368344293492813540929526603601659394959049422394008921880956086823709360707951051794398228321028498021888733024300734190201661888624133422257867613783976181142919472196425764149436939882690062574254572479858599007750742140743129984861339895633974879311643710834166326648949108443833290372265323981145873781947524847188036602789351407354080574939359104341397630778984872309625513515497545912919707970999357984659965425867313482915773153860117488329347147391737191722661383726546894508358971395452004917122732636073794236768062589855955280743260708800512074472478858932413323342581214489095879343923658140968845978653407849873261652659318403653097334572721781549198176409107697548492365975986707236365798873032194447526366002423568501382604986564225140674731453307564867245916816111013616840263982869165558170313220867302761784935640278475402414898990694350472865589448802450574532464544654375598386594463429997727984234813313733645354086821643911231292683454344426797433565474421753694160346262718975332781651876728334717033827636428957385891971199327840809834093770585655878553052342240950876491140492897831774145693266882328042296510420323404506231736779321416405962308956895723669094856668202214268901635915784041121119414830547450469703123809659885095605599605881748905192293239953135570162375517830195005002607229327901052337842930015446317453908285651491182778172079624659039509687286462794441814842161215186797482802212815731680441532425831666102969622291003638192930308773434771190479826788995013186649286910196500696947820528258694592506872023570724264399189398784767048246672910931524207618382307586520708212083607686487648075635620096199443603212426186119242252501074226393153200140382838844701508528589726555364368597325757819289009521209990961728506343215188329480940671089484181410704706165394117526059360146956157927116111512073413005083322884583303111773188778586543294427138753094332167384860698500648083894639989086887174594495654013411308495674622686166338684738280333821617991108876181934094923059353089969690441897583848709079932528124269023203621992623220271411319402625227261059563240960032272036446569959470034142566074910266936397197770591569717929909643227829861036630798510541506190236137523950666933475091874456827033867846801306222865067474342100467785798434190812937858273502348711843512331955285632376398722572016621390135390760049156854892946790697850327783129598136284725589625174087698205654404405115498943773053160880705884467676020126851293397899901187314012147140725202348056018297471923764287524922563600488952681247443960839051030848667832468839039199916610476662994186850436800778601458382679074917203525350323575061740162121508138233275035775969515495679730719882491118188757754347592771323681742972853991895421408353851889801365070258130010407875937646948148109270826544229375729358182021365289288533927956313090625025630044501279277933079068632674677053329793818790627587727196262296691699154528436140892389771224313806984384158724575148461358981195553455488077822069729749156579203322429123760882053236749086071473228853792353025698892126131296199173952258156084877682180835839738951465027640350917031840927357570827765162242411422081985262578796144257842215392594137404628744066167204721553411350147298563456480760867370298652839542065963405833472007072936286135267040930278561237618454162038403827400379017998967407820116819438694159743562708856246439172468952644756882545894655160465009895537074760195225032177478844634459409578969971017226852556515448329681697181800379329511192156234584060003424014315493829606411620135742197443444090820461238412413574640504015947094765457156295365504454234163887990980587050944109551783073659096354308293560643489712202572757794451511106508694540871272401439344916667142457105706094502484259378783328068842753030611863882563897283755427837476368531722167189050947570025823066790990381247179624254253416690019955557550220927961086097147169650241099550890443698090690110484008879950181865128533492629736780635224613468140093201985814417909999653335264146813, no, deposit accepted
1931, 2017-11-13, 09:00:37, 790501, 19310, 7186448746409429774158916442591658313675586774454894110539264, yes, deposit rejected
2220, 2017-11-13, 09:00:37, 994955, 22208, 2004247246675261431611958031896543246989043433271726190375845, yes, withdrawal accepted
2356, 2017-11-13, 09:00:37, 654049, 23560, 79655639127726390916334122757162741436111824538276040715522, yes, deposit rejected
2465, 2017-11-13, 09:00:37, 467300, 24651, 942782060263018559931167474197324973615602192345503, yes, deposit rejected
2040, 2017-11-13, 09:00:37, 172537, 20405, 11355616934151356228498098623128845219193844008749278056094578, yes, withdrawal rejected
2915, 2017-11-13, 09:00:37, 466853, 29156, 216682598550854708078865055489437197812272493361121, yes, withdrawal rejected
1495, 2017-11-13, 09:00:37, 604806, 14954, 19557129948195898780150068735350098560357616217753355019308152, yes, deposit rejected
843, 2017-11-13, 09:00:37, 836349, 8431, 1179936179705888434397458743238903741794407453078496173928, yes, deposit accepted
2513, 2017-11-13, 09:00:37, 505234, 25134, 482447427351863385132437169324452148965998616574275679377, yes, deposit rejected
2172, 2017-11-13, 09:00:37, 654049, 21720, 93070517644564751463780886561516462369283333391281754200539, yes, deposit rejected
1872, 2017-11-13, 09:00:37, 672620, 18729, 407276870181947767572903333926639002130766733057370462053859379, yes, withdrawal accepted
1262, 2017-11-13, 09:00:37, 135133, 12628, 15017958480952777712338602019445044560096, yes, withdrawal accepted
2799, 2017-11-13, 09:00:37, 840416, 27991, 244845236306165927154831580947855381864280690576693181507751953033415, yes, deposit rejected
1607, 2017-11-13, 09:00:37, 705966, 16077, 46968912776850073498252368513694913873242935370340490, yes, withdrawal accepted
853, 2017-11-13, 09:00:37, 55894, 8532, 99822676814106255562045224796466673170267792051528409855989, yes, deposit accepted
376, 2017-11-13, 09:00:37, 29379, 3764, 825547880152047580131013391440937662477543956339805329323893534123, yes, deposit rejected
2576, 2017-11-13, 09:00:37, 587092, 25769, 2068519401162018060957121054271827535097925830024314259404718, yes, withdrawal rejected
660, 2017-11-13, 09:00:37, 961300, 6609, 17945655744461014421194534290196079952744595176360, yes, withdrawal accepted
1825, 2017-11-13, 09:00:37, 468114, 18255, 60498898583727175158847527807640668687592, yes, withdrawal rejected
327, 2017-11-13, 09:00:37, 739279, 3274, 12005222839052770189961375235720754348295449706689897342745, yes, deposit accepted
872, 2017-11-13, 09:00:37, 97402, 8725, 34985131205579620358747140125802260711883464998172957263, yes, withdrawal accepted
653, 2017-11-13, 09:00:37, 325645, 6530, 56069705938942278067407838962900846604766987120731605444, yes, deposit rejected
604, 2017-11-13, 09:00:37, 674666, 6049, 63742495910515120940070383829550365815647332266940, yes, withdrawal rejected
1939, 2017-11-13, 09:00:37, 282893, 19391, 98182924708260259093227228839893671032666359, yes, deposit rejected
2787, 2017-11-13, 09:00:37, 861427, 27875, 18770937915345192682721749948700240687994253733465573228748246110691, yes, withdrawal rejected
1674, 2017-11-13, 09:00:37, 193543, 16743, 23404463363742837884287484060855286476952717876916285117655387, yes, deposit rejected
1922, 2017-11-13, 09:00:37, 367996, 19228, 1772576812594544865462829045165031132317457345992361781, yes, withdrawal accepted
2384, 2017-11-13, 09:00:37, 839055, 23841, 155274683980030915049559844198781007325025356, yes, deposit rejected
364, 2017-11-13, 09:00:37, 912504, 3640, 19402650901699001125395734890803334041515187580807841786, yes, deposit rejected
2602, 2017-11-13, 09:00:37, 428517, 26029, 6708866790033955720863116350401345024801150, yes, withdrawal rejected
2585, 2017-11-13, 09:00:37, 354559, 25853, 1286528925856623237853760341343162827941664271593626878577665, yes, deposit rejected
783, 2017-11-13, 09:00:37, 365905, 7831, 45660708376996843083394225372382593723842134674567994318, yes, deposit rejected
1241, 2017-11-13, 09:00:37, 102016, 12410, 12219320998084213659690183860393280382431096058853712419539903008152, yes, deposit rejected
1451, 2017-11-13, 09:00:37, 364738, 14517, 11420407734742649607869805211986792994747166019765784669648, yes, withdrawal rejected
